codice_comune,anno,totale_incidenti
24095,2003,29
24095,2004,25
24095,2005,15
24095,2006,15
24095,2007,16
24095,2008,21
24095,2009,19
24095,2010,15
24095,2011,18
24095,2012,14
24095,2013,14
24095,2014,13
24095,2015,13
24095,2016,15
24095,2017,10
24095,2018,16
24095,2019,14
24095,2020,7
24095,2021,8
24095,2022,15
24095,2023,10
24095,2024,10
24096,2001,2
24096,2002,14
24096,2003,12
24096,2004,11
24096,2005,7
24096,2006,10
24096,2007,11
24096,2008,8
24096,2009,8
24096,2010,4
24096,2011,2
24096,2012,7
24096,2013,4
24096,2014,4
24096,2015,9
24096,2016,4
24096,2017,6
24096,2018,3
24096,2019,6
24096,2020,5
24096,2021,0
24096,2022,4
24096,2023,3
24096,2024,6
24097,2001,22
24097,2002,21
24097,2003,14
24097,2004,8
24097,2005,14
24097,2006,19
24097,2007,16
24097,2008,10
24097,2009,14
24097,2010,27
24097,2011,15
24097,2012,19
24097,2013,9
24097,2014,19
24097,2015,16
24097,2016,12
24097,2017,9
24097,2018,13
24097,2019,23
24097,2020,12
24097,2021,11
24097,2022,14
24097,2023,11
24097,2024,21
24098,2001,28
24098,2002,10
24098,2003,19
24098,2004,23
24098,2005,18
24098,2006,21
24098,2007,24
24098,2008,12
24098,2009,11
24098,2010,16
24098,2011,18
24098,2012,13
24098,2013,13
24098,2014,21
24098,2015,10
24098,2016,23
24098,2017,20
24098,2018,14
24098,2019,16
24098,2020,20
24098,2021,20
24098,2022,19
24098,2023,12
24098,2024,14
24099,2001,3
24099,2002,3
24099,2003,4
24099,2004,6
24099,2005,6
24099,2006,5
24099,2007,5
24099,2008,3
24099,2009,7
24099,2010,7
24099,2011,9
24099,2012,10
24099,2013,4
24099,2014,8
24099,2015,5
24099,2016,7
24099,2017,11
24099,2018,9
24099,2019,8
24099,2020,9
24099,2021,3
24099,2022,5
24099,2023,6
24099,2024,1
24100,2001,276
24100,2002,192
24100,2003,148
24100,2004,150
24100,2005,151
24100,2006,149
24100,2007,155
24100,2008,158
24100,2009,123
24100,2010,129
24100,2011,107
24100,2012,97
24100,2013,103
24100,2014,92
24100,2015,77
24100,2016,85
24100,2017,85
24100,2018,96
24100,2019,107
24100,2020,81
24100,2021,90
24100,2022,100
24100,2023,108
24100,2024,104
24101,2001,7
24101,2002,8
24101,2003,3
24101,2004,6
24101,2005,3
24101,2006,4
24101,2007,5
24101,2008,4
24101,2009,2
24101,2010,6
24101,2011,4
24101,2012,6
24101,2013,7
24101,2014,7
24101,2015,5
24101,2016,4
24101,2017,5
24101,2018,3
24101,2019,7
24101,2020,4
24101,2021,9
24101,2022,3
24101,2023,6
24101,2024,3
24102,2001,11
24102,2002,9
24102,2003,18
24102,2004,12
24102,2005,7
24102,2006,5
24102,2007,13
24102,2008,10
24102,2009,4
24102,2010,9
24102,2011,7
24102,2012,7
24102,2013,10
24102,2014,8
24102,2015,8
24102,2016,7
24102,2017,13
24102,2018,9
24102,2019,11
24102,2020,14
24102,2021,7
24102,2022,10
24102,2023,6
24102,2024,6
24103,2001,14
24103,2002,8
24103,2003,6
24103,2004,13
24103,2005,13
24103,2006,15
24103,2007,20
24103,2008,16
24103,2009,6
24103,2010,14
24103,2011,16
24103,2012,16
24103,2013,18
24103,2014,17
24103,2015,10
24103,2016,15
24103,2017,7
24103,2018,11
24103,2019,16
24103,2020,9
24103,2021,9
24103,2022,9
24103,2023,15
24104,2001,28
24104,2002,24
24104,2003,18
24104,2004,31
24104,2005,24
24104,2006,20
24104,2007,36
24104,2008,34
24104,2009,33
24104,2010,37
24104,2011,28
24104,2012,36
24104,2013,30
24104,2014,23
24104,2015,31
24104,2016,22
24104,2017,28
24104,2018,24
24104,2019,22
24104,2020,21
24104,2021,26
24104,2022,33
24104,2023,25
24104,2024,25
24105,2001,136
24105,2002,119
24105,2003,136
24105,2004,103
24105,2005,65
24105,2006,76
24105,2007,42
24105,2008,50
24105,2009,59
24105,2010,81
24105,2011,88
24105,2012,77
24105,2013,72
24105,2014,68
24105,2015,73
24105,2016,69
24105,2017,69
24105,2018,70
24105,2019,87
24105,2020,51
24105,2021,67
24105,2022,74
24105,2023,70
24105,2024,84
24106,2001,2
24106,2002,0
24106,2003,2
24106,2004,0
24106,2005,0
24106,2006,0
24106,2007,0
24106,2008,0
24106,2009,1
24106,2010,3
24106,2011,0
24106,2012,0
24106,2013,0
24106,2014,0
24106,2015,1
24106,2016,0
24106,2017,2
24106,2018,2
24106,2019,1
24106,2020,0
24106,2021,0
24106,2022,1
24106,2023,2
24107,2001,2
24107,2002,15
24107,2003,15
24107,2004,14
24107,2005,9
24107,2006,13
24107,2007,12
24107,2008,14
24107,2009,6
24107,2010,7
24107,2011,9
24107,2012,5
24107,2013,2
24107,2014,3
24107,2015,7
24107,2016,7
24107,2017,4
24107,2018,9
24107,2019,6
24107,2020,6
24107,2021,4
24107,2022,12
24107,2023,9
24107,2024,14
24108,2001,64
24108,2002,72
24108,2003,57
24108,2004,59
24108,2005,52
24108,2006,50
24108,2007,45
24108,2008,36
24108,2009,56
24108,2010,27
24108,2011,53
24108,2012,34
24108,2013,29
24108,2014,28
24108,2015,32
24108,2016,23
24108,2017,40
24108,2018,35
24108,2019,44
24108,2020,17
24108,2021,23
24108,2022,27
24108,2023,29
24108,2024,21
24110,2001,29
24110,2002,23
24110,2003,27
24110,2004,40
24110,2005,30
24110,2006,30
24110,2007,28
24110,2008,21
24110,2009,20
24110,2010,25
24110,2011,18
24110,2012,27
24110,2013,5
24110,2014,17
24110,2015,22
24110,2016,17
24110,2017,10
24110,2018,14
24110,2019,14
24110,2020,10
24110,2021,11
24110,2022,11
24110,2023,18
24110,2024,10
24111,2001,75
24111,2002,44
24111,2003,54
24111,2004,49
24111,2005,56
24111,2006,55
24111,2007,56
24111,2008,56
24111,2009,48
24111,2010,52
24111,2011,60
24111,2012,46
24111,2013,50
24111,2014,31
24111,2015,47
24111,2016,56
24111,2017,36
24111,2018,49
24111,2019,41
24111,2020,35
24111,2021,43
24111,2022,46
24111,2023,42
24111,2024,35
24112,2001,3
24112,2002,3
24112,2003,6
24112,2004,2
24112,2005,2
24112,2006,1
24112,2007,4
24112,2008,6
24112,2009,5
24112,2010,0
24112,2011,1
24112,2012,1
24112,2013,2
24112,2014,4
24112,2015,3
24112,2016,4
24112,2017,3
24112,2018,2
24112,2019,2
24112,2020,2
24112,2021,2
24112,2022,2
24112,2023,1
24113,2001,0
24113,2002,9
24113,2003,3
24113,2004,6
24113,2005,2
24113,2006,4
24113,2007,11
24113,2008,5
24113,2009,4
24113,2010,3
24113,2011,8
24113,2012,10
24113,2013,3
24113,2014,2
24113,2015,3
24113,2016,6
24113,2017,7
24113,2018,7
24113,2019,4
24113,2020,2
24113,2021,8
24113,2022,3
24113,2023,5
24113,2024,3
24114,2001,2
24114,2002,2
24114,2003,3
24114,2004,2
24114,2005,1
24114,2006,0
24114,2007,2
24114,2008,2
24114,2009,6
24114,2010,3
24114,2011,2
24114,2012,0
24114,2013,0
24114,2014,4
24114,2015,0
24114,2016,2
24114,2017,2
24114,2018,1
24115,2001,2
24115,2002,5
24115,2003,3
24115,2004,0
24115,2005,1
24115,2006,3
24115,2007,1
24115,2008,1
24115,2009,1
24115,2010,3
24115,2011,0
24115,2012,1
24115,2013,0
24115,2014,3
24115,2015,3
24115,2016,0
24115,2017,1
24115,2018,0
24115,2019,4
24115,2020,0
24115,2021,1
24115,2022,2
24115,2023,4
24115,2024,2
24116,2001,712
24116,2002,759
24116,2003,745
24116,2004,632
24116,2005,555
24116,2006,580
24116,2007,596
24116,2008,514
24116,2009,534
24116,2010,520
24116,2011,518
24116,2012,477
24116,2013,485
24116,2014,472
24116,2015,454
24116,2016,448
24116,2017,453
24116,2018,502
24116,2019,434
24116,2020,303
24116,2021,432
24116,2022,450
24116,2023,452
24116,2024,441
24117,2001,3
24117,2002,3
24117,2003,5
24117,2004,4
24117,2005,1
24117,2006,4
24117,2007,2
24117,2008,2
24117,2009,3
24117,2010,2
24117,2011,3
24117,2012,4
24117,2013,5
24117,2014,3
24117,2015,3
24117,2016,2
24117,2017,3
24117,2018,2
24117,2019,1
24117,2020,3
24117,2021,5
24117,2022,1
24117,2023,1
24117,2024,1
24118,2001,8
24118,2002,8
24118,2003,15
24118,2004,24
24118,2005,19
24118,2006,13
24118,2007,12
24118,2008,9
24118,2009,5
24118,2010,11
24118,2011,7
24118,2012,15
24118,2013,11
24118,2014,15
24118,2015,15
24118,2016,15
24118,2017,10
24118,2018,10
24118,2019,18
24118,2020,12
24118,2021,14
24118,2022,9
24118,2023,11
24118,2024,13
24119,2001,7
24119,2002,17
24119,2003,34
24119,2004,18
24119,2005,18
24119,2006,16
24119,2007,15
24119,2008,10
24119,2009,12
24119,2010,20
24119,2011,26
24119,2012,15
24119,2013,16
24119,2014,20
24119,2015,18
24119,2016,18
24119,2017,12
24119,2018,22
24119,2019,14
24119,2020,9
24119,2021,15
24119,2022,12
24119,2023,16
24119,2024,7
24120,2001,2
24120,2002,3
24120,2003,3
24120,2004,8
24120,2005,1
24120,2006,8
24120,2007,4
24120,2008,3
24120,2009,3
24120,2010,4
24120,2011,4
24120,2012,1
24120,2013,3
24120,2014,2
24120,2015,5
24120,2016,5
24120,2017,4
24120,2018,4
24120,2019,5
24120,2020,1
24120,2021,3
24120,2022,4
24120,2023,2
24120,2024,1
24121,2001,3
24121,2002,4
24121,2003,1
24121,2004,1
24121,2005,0
24121,2006,2
24121,2007,0
24121,2008,2
24121,2009,0
24121,2010,0
24121,2011,2
24121,2012,0
24121,2013,1
24121,2014,2
24121,2015,1
24121,2016,2
24121,2017,0
24121,2018,0
24121,2019,3
24121,2020,2
24121,2021,0
24121,2022,2
24121,2023,1
24121,2024,1
24122,2001,17
24122,2002,12
24122,2003,14
24122,2004,9
24122,2005,5
24122,2006,9
24122,2007,5
24122,2008,3
24122,2009,8
24122,2010,17
24122,2011,12
24122,2012,9
24122,2013,12
24122,2014,12
24122,2015,9
24122,2016,11
24122,2017,12
24122,2018,10
24122,2019,8
24122,2020,12
24122,2021,13
24122,2022,9
24122,2023,7
24122,2024,3
24123,2017,2
24123,2018,2
24123,2019,6
24123,2020,2
24123,2021,6
24123,2022,2
24123,2023,6
24123,2024,3
24124,2018,10
24124,2019,13
24124,2020,11
24124,2021,12
24124,2022,11
24124,2023,13
24124,2024,9
24125,2019,14
24125,2020,4
24125,2021,3
24125,2022,13
24125,2023,16
24125,2024,12
24126,2019,15
24126,2020,10
24126,2021,11
24126,2022,14
24126,2023,10
24126,2024,12
24127,2019,9
24127,2020,11
24127,2021,9
24127,2022,14
24127,2023,9
24127,2024,8
24128,2024,8
25001,2001,11
25001,2002,15
25001,2003,9
25001,2004,14
25001,2005,7
25001,2006,8
25001,2007,8
25001,2008,9
25001,2009,8
25001,2010,13
25001,2011,18
25001,2012,8
25001,2013,5
25001,2014,6
25001,2015,4
25001,2016,6
25001,2017,13
25001,2018,9
25001,2019,6
25001,2020,2
25001,2021,9
25001,2022,6
25001,2023,3
25001,2024,5
25002,2001,12
25002,2002,7
25002,2003,10
25002,2004,13
25002,2005,14
25002,2006,5
25002,2007,6
25002,2008,5
25002,2009,7
25002,2010,0
25002,2011,4
25002,2012,2
25002,2013,7
25002,2014,5
25002,2015,2
25002,2016,3
25002,2017,4
25002,2018,9
25002,2019,2
25002,2020,4
25002,2021,3
25002,2022,7
25002,2023,5
25003,2001,4
25003,2002,3
25003,2003,8
25003,2004,4
25003,2005,3
25003,2006,4
25003,2007,5
25003,2008,3
25003,2009,4
25003,2010,5
25003,2011,0
25003,2012,3
25003,2013,8
25003,2014,2
25003,2015,0
25003,2016,1
25003,2017,2
25003,2018,2
25003,2019,2
25003,2020,2
25003,2021,4
25003,2022,2
25003,2023,2
25003,2024,6
25004,2001,8
25004,2002,12
25004,2003,10
25004,2004,3
25004,2005,4
25004,2006,2
25004,2007,7
25004,2008,1
25004,2009,3
25004,2010,3
25004,2011,5
25004,2012,8
25004,2013,3
25004,2014,0
25004,2015,3
25004,2016,3
25004,2017,5
25004,2018,7
25004,2019,3
25004,2020,3
25004,2021,6
25004,2022,5
25004,2023,4
25005,2001,15
25005,2002,7
25005,2003,13
25005,2004,11
25005,2005,10
25005,2006,24
25005,2007,10
25005,2008,6
25005,2009,11
25005,2010,6
25005,2011,12
25005,2012,6
25005,2013,8
25005,2014,4
25005,2015,7
25005,2016,7
25005,2017,9
25005,2018,12
25005,2019,8
25005,2020,12
25005,2021,5
25005,2022,10
25005,2023,3
25005,2024,7
25006,2001,336
25006,2002,266
25006,2003,177
25006,2004,161
25006,2005,169
25006,2006,188
25006,2007,175
25006,2008,121
25006,2009,125
25006,2010,120
25006,2011,144
25006,2012,114
25006,2013,104
25006,2014,123
25006,2015,114
25006,2016,94
25006,2017,97
25006,2018,100
25006,2019,87
25006,2020,65
25006,2021,78
25006,2022,92
25006,2023,89
25006,2024,112
25007,2001,2
25007,2002,4
25007,2003,2
25007,2004,3
25007,2005,4
25007,2006,1
25007,2007,4
25007,2008,0
25007,2009,2
25007,2010,5
25007,2011,2
25007,2012,2
25007,2013,5
25007,2014,1
25007,2015,2
25007,2016,1
25007,2017,2
25007,2018,2
25007,2019,2
25007,2020,1
25007,2021,4
25007,2022,1
25007,2023,3
25007,2024,3
25008,2001,1
25008,2002,7
25008,2003,3
25008,2004,2
25008,2005,3
25008,2006,8
25008,2007,6
25008,2008,6
25008,2009,6
25008,2010,5
25008,2011,4
25008,2012,4
25008,2013,3
25008,2014,3
25008,2015,6
25008,2016,2
25008,2017,1
25008,2018,1
25008,2019,3
25008,2020,1
25008,2021,0
25008,2022,2
25008,2023,0
25008,2024,3
25009,2001,12
25009,2002,6
25009,2003,4
25009,2004,5
25009,2005,2
25009,2006,4
25009,2007,7
25009,2008,0
25009,2009,3
25009,2010,3
25009,2011,2
25009,2012,4
25009,2013,7
25010,2001,4
25010,2002,8
25010,2003,3
25010,2004,1
25010,2005,6
25010,2006,5
25010,2007,1
25010,2008,5
25010,2009,2
25010,2010,5
25010,2011,4
25010,2012,1
25010,2013,1
25010,2014,1
25010,2015,6
25010,2016,2
25010,2017,4
25010,2018,2
25010,2019,6
25010,2020,3
25010,2021,5
25010,2022,3
25010,2023,1
25010,2024,5
25011,2001,10
25011,2002,14
25011,2003,9
25011,2004,15
25011,2005,13
25011,2006,9
25011,2007,10
25011,2008,8
25011,2009,9
25011,2010,4
25011,2011,6
25011,2012,6
25011,2013,3
25011,2014,4
25011,2015,6
25011,2016,7
25011,2017,8
25011,2018,7
25011,2019,3
25011,2020,9
25011,2021,2
25011,2022,9
25011,2023,6
25011,2024,4
25012,2001,1
25012,2002,0
25012,2003,0
25012,2004,1
25012,2005,1
25012,2006,2
25012,2007,1
25012,2008,0
25012,2009,1
25012,2010,0
25012,2011,0
25012,2012,0
25012,2013,0
25012,2014,3
25012,2015,1
25012,2016,0
25012,2017,0
25012,2018,1
25012,2019,0
25012,2020,1
25012,2021,1
25012,2022,0
25012,2023,1
25012,2024,1
25013,2001,0
25013,2002,0
25013,2003,0
25013,2004,1
25013,2005,0
25013,2006,1
25013,2007,2
25013,2008,0
25013,2009,0
25013,2010,0
25013,2011,0
25013,2012,0
25013,2013,1
25013,2014,1
25013,2015,0
25013,2016,1
25013,2017,0
25013,2018,1
25013,2019,0
25013,2020,0
25013,2021,1
25013,2022,0
25013,2023,0
25014,2001,7
25014,2002,1
25014,2003,6
25014,2004,4
25014,2005,2
25014,2006,1
25014,2007,4
25014,2008,3
25014,2009,2
25014,2010,0
25014,2011,1
25014,2012,2
25014,2013,1
25014,2014,1
25014,2015,1
25014,2016,3
25014,2017,1
25014,2018,1
25014,2019,2
25014,2020,1
25014,2021,0
25014,2022,1
25014,2023,1
25014,2024,9
25015,2001,0
25015,2002,2
25015,2003,6
25015,2004,5
25015,2005,3
25015,2006,2
25015,2007,5
25015,2008,5
25015,2009,0
25015,2010,5
25015,2011,5
25015,2012,1
25015,2013,3
25015,2014,2
25015,2015,6
25015,2016,3
25015,2017,3
25015,2018,2
25015,2019,6
25015,2020,3
25015,2021,2
25015,2022,3
25015,2023,5
25015,2024,2
25016,2001,31
25016,2002,25
25016,2003,39
25016,2004,49
25016,2005,35
25016,2006,39
25016,2007,30
25016,2008,33
25016,2009,24
25016,2010,28
25016,2011,32
25016,2012,19
25016,2013,22
25016,2014,22
25016,2015,32
25016,2016,13
25016,2017,20
25016,2018,22
25016,2019,26
25016,2020,18
25016,2021,24
25016,2022,22
25016,2023,23
25016,2024,18
25017,2001,0
25017,2002,0
25017,2003,0
25017,2004,0
25017,2005,0
25017,2006,0
25017,2007,0
25017,2008,0
25017,2009,0
25017,2010,0
25017,2011,0
25017,2012,0
25017,2013,0
25017,2014,0
25017,2015,0
25017,2016,0
25017,2017,0
25017,2018,0
25017,2019,0
25017,2020,1
25017,2021,0
25017,2022,0
25017,2023,0
25018,2001,10
25018,2002,14
25018,2003,3
25018,2004,11
25018,2005,9
25018,2006,8
25018,2007,4
25018,2008,11
25018,2009,7
25018,2010,7
25018,2011,2
25018,2012,5
25018,2013,7
25018,2014,3
25018,2015,5
25018,2016,3
25018,2017,4
25018,2018,5
25018,2019,5
25018,2020,4
25018,2021,5
25018,2022,7
25018,2023,4
25018,2024,4
25019,2001,4
25019,2002,6
25019,2003,2
25019,2004,4
25019,2005,3
25019,2006,8
25019,2007,8
25019,2008,7
25019,2009,3
25019,2010,4
25019,2011,3
25019,2012,3
25019,2013,6
25019,2014,2
25019,2015,7
25019,2016,0
25019,2017,5
25019,2018,3
25019,2019,2
25019,2020,2
25019,2021,4
25019,2022,4
25019,2023,2
25019,2024,2
25020,2001,21
25020,2002,11
25020,2003,7
25020,2004,10
25020,2005,5
25020,2006,12
25020,2007,8
25020,2008,12
25020,2009,10
25020,2010,7
25020,2011,3
25020,2012,4
25020,2013,4
25020,2014,5
25020,2015,8
25021,2001,117
25021,2002,115
25021,2003,91
25021,2004,81
25021,2005,89
25021,2006,93
25021,2007,62
25021,2008,82
25021,2009,64
25021,2010,68
25021,2011,64
25021,2012,67
25021,2013,60
25021,2014,66
25021,2015,66
25021,2016,67
25021,2017,51
25021,2018,89
25021,2019,52
25021,2020,52
25021,2021,48
25021,2022,54
25021,2023,58
25021,2024,62
25022,2001,9
25022,2002,15
25022,2003,14
25022,2004,8
25022,2005,14
25022,2006,16
25022,2007,5
25022,2008,7
25022,2009,12
25022,2010,9
25022,2011,6
25022,2012,4
25022,2013,9
25022,2014,10
25022,2015,6
25022,2016,15
25022,2017,9
25022,2018,9
25022,2019,12
25022,2020,7
25022,2021,12
25022,2022,7
25022,2023,11
25022,2024,5
25023,2001,2
25023,2002,2
25023,2003,2
25023,2004,0
25023,2005,0
25023,2006,1
25023,2007,0
25023,2008,1
25023,2009,1
25023,2010,2
25023,2011,2
25023,2012,1
25023,2013,1
25023,2014,0
25023,2015,0
25023,2016,0
25023,2017,1
25023,2018,2
25023,2019,1
25023,2020,0
25023,2021,1
25023,2022,1
25023,2023,2
25024,2001,0
25024,2002,2
25024,2003,3
25024,2004,3
25024,2005,6
25024,2006,5
25024,2007,7
25024,2008,5
25024,2009,5
25024,2010,6
25024,2011,7
25024,2012,3
25024,2013,2
25024,2014,4
25024,2015,3
25025,2001,2
25025,2002,2
25025,2003,1
25025,2004,3
25025,2005,5
25025,2006,0
25025,2007,2
25025,2008,1
25025,2009,1
25025,2010,2
25025,2011,2
25025,2012,2
25025,2013,1
25025,2014,0
25025,2015,0
25025,2016,0
25025,2017,0
25025,2018,0
25025,2019,0
25025,2020,1
25025,2021,0
25025,2022,0
25025,2023,0
25026,2001,4
25026,2002,8
25026,2003,5
25026,2004,5
25026,2005,5
25026,2006,0
25026,2007,8
25026,2008,4
25026,2009,6
25026,2010,3
25026,2011,3
25026,2012,5
25026,2013,4
25026,2014,6
25026,2015,6
25026,2016,6
25026,2017,2
25026,2018,4
25026,2019,2
25026,2020,4
25026,2021,4
25026,2022,5
25026,2023,1
25026,2024,9
25027,2001,5
25027,2002,4
25027,2003,4
25027,2004,3
25027,2005,5
25027,2006,8
25027,2007,8
25027,2008,3
25027,2009,4
25027,2010,3
25027,2011,5
25027,2012,5
25027,2013,5
25027,2014,6
25027,2015,5
25027,2016,4
25027,2017,4
25027,2018,7
25027,2019,7
25027,2020,5
25027,2021,4
25027,2022,1
25027,2023,3
25027,2024,4
25028,2001,15
25028,2002,14
25028,2003,8
25028,2004,13
25028,2005,10
25028,2006,13
25028,2007,16
25028,2008,9
25028,2009,9
25028,2010,11
25028,2011,6
25028,2012,7
25028,2013,9
25028,2014,9
25028,2015,6
25028,2016,9
25028,2017,6
25028,2018,7
25029,2001,22
25029,2002,10
25029,2003,8
25029,2004,12
25029,2005,13
25029,2006,10
25029,2007,9
25029,2008,8
25029,2009,10
25029,2010,7
25029,2011,4
25029,2012,4
25029,2013,4
25029,2014,2
25029,2015,5
25029,2016,4
25029,2017,7
25029,2018,3
25029,2019,7
25029,2020,6
25029,2021,3
25029,2022,5
25029,2023,8
25029,2024,5
25030,2001,9
25030,2002,6
25030,2003,7
25030,2004,15
25030,2005,14
25030,2006,10
25030,2007,8
25030,2008,4
25030,2009,4
25030,2010,3
25030,2011,2
25030,2012,3
25030,2013,4
25030,2014,2
25030,2015,5
25030,2016,4
25030,2017,7
25030,2018,5
25030,2019,7
25030,2020,3
25030,2021,5
25030,2022,2
25030,2023,0
25030,2024,5
25031,2001,34
25031,2002,32
25031,2003,20
25031,2004,26
25031,2005,26
25031,2006,40
25031,2007,19
25031,2008,15
25031,2009,18
25031,2010,21
25031,2011,17
25031,2012,11
25031,2013,10
25032,2001,1
25032,2002,0
25032,2003,1
25032,2004,2
25032,2005,1
25032,2006,2
25032,2007,1
25032,2008,4
25032,2009,0
25032,2010,2
25032,2011,2
25032,2012,1
25032,2013,0
25032,2014,1
25032,2015,0
25032,2016,0
25032,2017,2
25032,2018,0
25032,2019,1
25032,2020,2
25032,2021,1
25032,2022,1
25032,2023,2
25032,2024,2
25033,2001,1
25033,2002,2
25033,2003,2
25033,2004,1
25033,2005,2
25033,2006,10
25033,2007,1
25033,2008,1
25033,2009,2
25033,2010,0
25033,2011,0
25033,2012,0
25033,2013,1
25033,2014,0
25033,2015,1
25033,2016,1
25033,2017,2
25033,2018,4
25033,2019,1
25033,2020,4
25033,2021,0
25033,2022,4
25033,2023,1
25034,2001,12
25034,2002,15
25034,2003,8
25034,2004,10
25034,2005,13
25034,2006,13
25034,2007,15
25034,2008,14
25034,2009,17
25034,2010,7
25034,2011,12
25034,2012,9
25034,2013,3
25034,2014,9
25034,2015,14
25034,2016,10
25034,2017,7
25034,2018,10
25035,2001,5
25035,2002,5
25035,2003,4
25035,2004,2
25035,2005,4
25035,2006,1
25035,2007,0
25035,2008,3
25035,2009,1
25035,2010,3
25035,2011,4
25035,2012,1
25035,2013,3
25035,2014,1
25035,2015,0
25035,2016,2
25035,2017,2
25035,2018,1
25035,2019,2
25035,2020,3
25035,2021,0
25035,2022,2
25035,2023,2
25035,2024,1
25036,2001,14
25036,2002,7
25036,2003,7
25036,2004,9
25036,2005,4
25036,2006,4
25036,2007,4
25036,2008,9
25036,2009,7
25036,2010,5
25036,2011,6
25036,2012,2
25036,2013,4
25036,2014,7
25036,2015,7
25036,2016,6
25036,2017,7
25036,2018,4
25036,2019,2
25036,2020,4
25036,2021,3
25036,2022,6
25036,2023,6
25036,2024,8
25037,2001,11
25037,2002,9
25037,2003,6
25037,2004,7
25037,2005,2
25037,2006,5
25037,2007,1
25037,2008,1
25037,2009,8
25037,2010,4
25037,2011,3
25037,2012,3
25037,2013,3
25037,2014,6
25037,2015,5
25037,2016,1
25037,2017,1
25037,2018,2
25037,2019,4
25037,2020,3
25037,2021,3
25037,2022,2
25037,2023,0
25037,2024,5
25038,2001,6
25038,2002,3
25038,2003,3
25038,2004,2
25038,2005,1
25038,2006,1
25038,2007,2
25038,2008,1
25038,2009,4
25038,2010,4
25038,2011,2
25038,2012,4
25038,2013,0
25038,2014,1
25038,2015,0
25039,2001,15
25039,2002,20
25039,2003,18
25039,2004,15
25039,2005,12
25039,2006,4
25039,2007,10
25039,2008,7
25039,2009,7
25039,2010,8
25039,2011,5
25039,2012,7
25039,2013,6
25039,2014,3
25039,2015,6
25039,2016,6
25039,2017,7
25039,2018,7
25039,2019,12
25039,2020,3
25039,2021,8
25039,2022,8
25039,2023,8
25039,2024,16
25040,2001,68
25040,2002,45
25040,2003,53
25040,2004,39
25040,2005,41
25040,2006,55
25040,2007,39
25040,2008,40
25040,2009,32
25040,2010,37
25040,2011,26
25040,2012,19
25040,2013,25
25040,2014,30
25040,2015,21
25040,2016,18
25040,2017,19
25040,2018,19
25040,2019,27
25040,2020,19
25040,2021,27
25040,2022,18
25040,2023,24
25040,2024,15
25041,2001,20
25041,2002,10
25041,2003,2
25041,2004,3
25041,2005,9
25041,2006,3
25041,2007,4
25041,2008,6
25041,2009,3
25041,2010,5
25041,2011,2
25041,2012,3
25041,2013,5
25041,2014,0
25041,2015,3
25042,2001,18
25042,2002,20
25042,2003,14
25042,2004,16
25042,2005,9
25042,2006,14
25042,2007,14
25042,2008,7
25042,2009,8
25042,2010,8
25042,2011,9
25042,2012,10
25042,2013,9
25043,2001,2
25043,2002,1
25043,2003,0
25043,2004,2
25043,2005,0
25043,2006,1
25043,2007,2
25043,2008,1
25043,2009,0
25043,2010,1
25043,2011,1
25043,2012,0
25043,2013,0
25043,2014,1
25043,2015,0
25043,2016,0
25043,2017,0
25043,2018,0
25043,2019,0
